zip5,lat,lon,state,temp_1_f,temp_2_f,temp_3_f,temp_4_f,temp_5_f,temp_6_f,temp_7_f,temp_1_c,temp_2_c,temp_3_c,temp_4_c,temp_5_c,temp_6_c,temp_7_c,warnings
42539,37.305705,-84.94589,KY,83,79,74,81,65,96,75,28.3,26.1,23.3,27.2,18.3,35.6,23.9,
42540,45.47714,-85.88234,KY,73,77,78,90,66,75,78,22.8,25,25.6,32.2,18.9,23.9,25.6,
42541,37.3677,-84.80732,KY,68,74,67,70,69,94,66,20,23.3,19.4,21.1,20.6,34.4,18.9,
42542,42.77384,-83.83296,KY,80,80,82,66,68,72,72,26.7,26.7,27.8,18.9,20,22.2,22.2,
42543,41.96957,-82.04219,KY,70,60,67,69,85,75,74,21.1,15.6,19.4,20.6,29.4,23.9,23.3,
42544,37.029286,-84.81365,KY,78,79,59,74,74,76,77,25.6,26.1,15,23.3,23.3,24.4,25,
42545,44.77857,-82.67908,KY,77,77,60,65,65,69,76,25,25,15.6,18.3,18.3,20.6,24.4,
42546,43.19693,-85.46686,KY,82,56,79,81,84,70,59,27.8,13.3,26.1,27.2,28.9,21.1,15,
42547,43.19527,-83.83581,KY,53,86,78,72,75,72,73,11.7,30,25.6,22.2,23.9,22.2,22.8,
42548,45.27008,-82.40116,KY,76,90,81,76,78,75,74,24.4,32.2,27.2,24.4,25.6,23.9,23.3,severe_thunderstorm_warning
42549,45.88602,-85.40416,KY,75,76,101,71,78,62,70,23.9,24.4,38.3,21.7,25.6,16.7,21.1,
42550,40.50107,-80.7303,KY,73,72,69,59,80,70,81,22.8,22.2,20.6,15,26.7,21.1,27.2,
42551,44.23041,-81.11628,KY,74,71,73,80,71,76,76,23.3,21.7,22.8,26.7,21.7,24.4,24.4,
42552,44.11351,-83.31481,KY,75,67,81,74,61,82,70,23.9,19.4,27.2,23.3,16.1,27.8,21.1,
42553,37.177577,-84.65481,KY,64,76,63,67,80,61,75,17.8,24.4,17.2,19.4,26.7,16.1,23.9,
42554,43.11713,-83.46641,KY,90,91,77,65,70,70,77,32.2,32.8,25,18.3,21.1,21.1,25,
42555,42.6439,-86.44886,KY,73,73,82,74,81,80,71,22.8,22.8,27.8,23.3,27.2,26.7,21.7,
42556,38.72862,-83.34733,KY,85,65,75,79,64,78,89,29.4,18.3,23.9,26.1,17.8,25.6,31.7,
42557,44.62694,-81.9925,KY,80,82,80,73,73,72,72,26.7,27.8,26.7,22.8,22.8,22.2,22.2,
42558,36.94919,-84.581482,KY,90,73,89,71,84,61,66,32.2,22.8,31.7,21.7,28.9,16.1,18.9,
42559,45.53911,-82.5038,KY,60,77,85,72,70,67,76,15.6,25,29.4,22.2,21.1,19.4,24.4,
42560,41.34738,-83.55762,KY,68,73,82,76,55,78,75,20,22.8,27.8,24.4,12.8,25.6,23.9,
42561,39.36565,-82.4209,KY,76,81,71,76,85,87,78,24.4,27.2,21.7,24.4,29.4,30.6,25.6,
42562,38.28514,-84.88591,KY,68,68,72,74,81,76,76,20,20,22.2,23.3,27.2,24.4,24.4,
42563,43.74942,-82.95851,KY,69,59,86,63,78,68,77,20.6,15,30,17.2,25.6,20,25,
42564,37.111433,-84.592898,KY,65,76,63,83,74,88,67,18.3,24.4,17.2,28.3,23.3,31.1,19.4,
42565,37.144759,-84.89524,KY,69,72,86,85,73,72,65,20.6,22.2,30,29.4,22.8,22.2,18.3,
42566,37.303038,-84.77674,KY,80,81,79,69,78,65,77,26.7,27.2,26.1,20.6,25.6,18.3,25,
42567,37.250746,-84.61781,KY,74,71,69,73,82,65,67,23.3,21.7,20.6,22.8,27.8,18.3,19.4,
42568,41.07054,-81.98117,KY,80,79,96,61,76,77,58,26.7,26.1,35.6,16.1,24.4,25,14.4,
42569,44.50178,-84.44784,KY,78,83,76,75,81,70,73,25.6,28.3,24.4,23.9,27.2,21.1,22.8,
42570,40.79635,-86.45738,KY,67,63,76,69,79,81,82,19.4,17.2,24.4,20.6,26.1,27.2,27.8,
42571,38.02023,-82.58014,KY,82,69,82,70,78,83,75,27.8,20.6,27.8,21.1,25.6,28.3,23.9,
42572,43.27165,-87.93851,KY,68,81,74,82,77,84,71,20,27.2,23.3,27.8,25,28.9,21.7,
42573,45.69767,-82.09508,KY,90,75,70,62,61,75,79,32.2,23.9,21.1,16.7,16.1,23.9,26.1,
42574,38.93529,-84.89452,KY,87,79,66,64,75,70,69,30.6,26.1,18.9,17.8,23.9,21.1,20.6,
42575,42.81662,-84.9484,KY,72,64,78,67,75,79,66,22.2,17.8,25.6,19.4,23.9,26.1,18.9,
42576,44.77613,-85.12001,KY,70,78,80,65,76,74,89,21.1,25.6,26.7,18.3,24.4,23.3,31.7,
42577,40.49742,-87.2585,KY,69,69,75,81,82,67,75,20.6,20.6,23.9,27.2,27.8,19.4,23.9,
42578,44.43306,-82.67158,KY,71,90,64,81,82,81,58,21.7,32.2,17.8,27.2,27.8,27.2,14.4,
42579,45.9863,-85.18053,KY,61,59,86,69,80,75,92,16.1,15,30,20.6,26.7,23.9,33.3,severe_thunderstorm_warning
42580,39.62473,-86.63436,KY,81,80,76,84,67,82,88,27.2,26.7,24.4,28.9,19.4,27.8,31.1,
42581,43.04999,-81.32951,KY,64,85,67,78,71,68,84,17.8,29.4,19.4,25.6,21.7,20,28.9,
42582,39.88326,-85.81393,KY,64,73,77,66,90,78,66,17.8,22.8,25,18.9,32.2,25.6,18.9,
42583,40.52981,-81.24532,KY,83,83,85,88,73,69,60,28.3,28.3,29.4,31.1,22.8,20.6,15.6,
42584,38.40907,-86.5346,KY,84,72,80,63,73,69,79,28.9,22.2,26.7,17.2,22.8,20.6,26.1,
42585,45.73066,-80.4872,KY,74,87,66,67,69,72,74,23.3,30.6,18.9,19.4,20.6,22.2,23.3,
42586,44.11365,-82.0246,KY,83,73,76,72,70,69,70,28.3,22.8,24.4,22.2,21.1,20.6,21.1,
42587,38.91453,-81.74255,KY,68,84,78,79,71,72,65,20,28.9,25.6,26.1,21.7,22.2,18.3,
42588,42.96889,-82.1511,KY,66,66,80,71,81,80,83,18.9,18.9,26.7,21.7,27.2,26.7,28.3,
42589,39.98379,-82.92619,KY,78,63,69,68,70,86,75,25.6,17.2,20.6,20,21.1,30,23.9,
42590,43.26383,-80.31754,KY,75,69,69,77,80,78,67,23.9,20.6,20.6,25,26.7,25.6,19.4,severe_thunderstorm_warning
42591,39.45621,-87.34235,KY,72,70,70,76,73,66,72,22.2,21.1,21.1,24.4,22.8,18.9,22.2,
42592,45.7004,-80.99564,KY,90,79,83,84,92,73,69,32.2,26.1,28.3,28.9,33.3,22.8,20.6,
42593,41.62477,-84.97411,KY,62,80,68,68,84,71,66,16.7,26.7,20,20,28.9,21.7,18.9,
42594,44.33201,-86.52635,KY,77,79,66,64,80,76,66,25,26.1,18.9,17.8,26.7,24.4,18.9,
42595,44.11522,-80.0227,KY,92,87,80,73,75,72,67,33.3,30.6,26.7,22.8,23.9,22.2,19.4,
42596,39.33561,-81.37278,KY,78,66,88,61,61,78,82,25.6,18.9,31.1,16.1,16.1,25.6,27.8,
42597,44.66086,-84.50375,KY,73,59,57,68,64,65,71,22.8,15,13.9,20,17.8,18.3,21.7,
42598,40.42206,-85.79332,KY,70,57,74,70,81,78,73,21.1,13.9,23.3,21.1,27.2,25.6,22.8,
42599,42.99893,-82.42725,KY,75,65,74,61,61,71,67,23.9,18.3,23.3,16.1,16.1,21.7,19.4,
42600,42.29107,-87.32412,KY,58,71,69,76,90,70,71,14.4,21.7,20.6,24.4,32.2,21.1,21.7,
42601,39.5703,-86.78216,KY,88,79,85,84,82,68,82,31.1,26.1,29.4,28.9,27.8,20,27.8,severe_thunderstorm_warning
42602,36.72024,-85.13539,KY,75,73,72,81,68,81,84,23.9,22.8,22.2,27.2,20,27.2,28.9,
42603,36.7703,-85.01043,KY,74,76,69,70,69,58,73,23.3,24.4,20.6,21.1,20.6,14.4,22.8,
42604,39.01053,-82.87979,KY,72,79,66,84,77,74,69,22.2,26.1,18.9,28.9,25,23.3,20.6,
42605,45.70253,-85.07415,KY,77,77,78,69,73,73,74,25,25,25.6,20.6,22.8,22.8,23.3,
42606,41.36849,-87.1646,KY,64,75,90,67,79,76,83,17.8,23.9,32.2,19.4,26.1,24.4,28.3,
42607,44.26061,-87.19215,KY,68,87,82,66,70,61,68,20,30.6,27.8,18.9,21.1,16.1,20,
42608,42.53209,-86.28174,KY,75,78,52,63,75,73,66,23.9,25.6,11.1,17.2,23.9,22.8,18.9,
42609,39.42518,-86.44916,KY,90,59,83,76,65,89,83,32.2,15,28.3,24.4,18.3,31.7,28.3,
42610,43.24636,-83.96826,KY,74,71,73,90,77,82,77,23.3,21.7,22.8,32.2,25,27.8,25,
42611,40.27012,-85.08375,KY,82,75,67,78,77,61,60,27.8,23.9,19.4,25.6,25,16.1,15.6,
42612,44.70308,-83.20923,KY,72,82,78,80,75,71,67,22.2,27.8,25.6,26.7,23.9,21.7,19.4,
42613,38.49759,-80.7864,KY,96,77,86,76,87,58,80,35.6,25,30,24.4,30.6,14.4,26.7,
42614,41.0342,-81.48131,KY,80,76,55,65,68,78,61,26.7,24.4,12.8,18.3,20,25.6,16.1,
42615,38.51429,-87.8067,KY,78,75,72,72,73,76,76,25.6,23.9,22.2,22.2,22.8,24.4,24.4,severe_thunderstorm_warning
42616,44.5172,-82.04158,KY,74,77,74,69,75,68,69,23.3,25,23.3,20.6,23.9,20,20.6,
42617,39.41413,-80.62918,KY,74,80,77,77,68,69,88,23.3,26.7,25,25,20,20.6,31.1,
42618,40.54966,-81.83566,KY,68,73,63,82,78,70,73,20,22.8,17.2,27.8,25.6,21.1,22.8,
42619,45.85178,-84.16538,KY,75,78,59,71,73,90,77,23.9,25.6,15,21.7,22.8,32.2,25,
42620,38.97482,-85.18391,KY,88,73,84,65,70,81,68,31.1,22.8,28.9,18.3,21.1,27.2,20,
42621,40.76381,-80.89042,KY,60,78,73,68,75,88,76,15.6,25.6,22.8,20,23.9,31.1,24.4,
42622,44.48234,-84.0898,KY,75,76,82,90,79,76,71,23.9,24.4,27.8,32.2,26.1,24.4,21.7,
42623,39.61968,-84.69888,KY,69,71,84,76,84,71,71,20.6,21.7,28.9,24.4,28.9,21.7,21.7,
42624,42.54105,-86.67711,KY,75,95,66,73,70,83,73,23.9,35,18.9,22.8,21.1,28.3,22.8,
42625,38.18258,-80.48675,KY,83,87,64,70,67,94,74,28.3,30.6,17.8,21.1,19.4,34.4,23.3,
42626,38.77163,-86.98953,KY,91,75,56,72,78,80,83,32.8,23.9,13.3,22.2,25.6,26.7,28.3,
42627,41.58293,-85.00551,KY,77,86,82,79,74,72,58,25,30,27.8,26.1,23.3,22.2,14.4,
42628,41.77018,-83.9789,KY,75,65,72,74,66,68,78,23.9,18.3,22.2,23.3,18.9,20,25.6,
42629,36.946642,-85.09981,KY,83,76,73,74,80,72,64,28.3,24.4,22.8,23.3,26.7,22.2,17.8,
42630,43.63068,-83.74043,KY,70,85,77,86,73,60,76,21.1,29.4,25,30,22.8,15.6,24.4,
42631,36.762748,-84.51036,KY,78,63,77,69,81,66,78,25.6,17.2,25,20.6,27.2,18.9,25.6,
42632,36.932769,-84.7757,KY,74,75,76,60,89,64,74,23.3,23.9,24.4,15.6,31.7,17.8,23.3,
42633,36.801922,-84.82841,KY,68,72,66,64,74,76,81,20,22.2,18.9,17.8,23.3,24.4,27.2,
42634,36.881682,-84.42143,KY,73,67,74,79,65,73,93,22.8,19.4,23.3,26.1,18.3,22.8,33.9,
42635,36.663153,-84.41611,KY,68,55,83,47,77,72,75,20,12.8,28.3,8.3,25,22.2,23.9,winter_storm_warning
42636,43.60864,-80.7822,KY,89,69,79,68,72,71,72,31.7,20.6,26.1,20,22.2,21.7,22.2,
42637,36.843563,-84.841004,KY,79,79,80,93,70,61,80,26.1,26.1,26.7,33.9,21.1,16.1,26.7,
42638,36.673236,-84.47095,KY,89,67,76,67,78,73,83,31.7,19.4,24.4,19.4,25.6,22.8,28.3,
42639,40.11529,-85.13368,KY,84,78,74,75,81,85,70,28.9,25.6,23.3,23.9,27.2,29.4,21.1,
42640,39.24971,-82.70253,KY,77,72,75,81,73,62,73,25,22.2,23.9,27.2,22.8,16.7,22.8,severe_thunderstorm_warning
42641,40.15719,-80.98725,KY,74,71,85,68,74,77,95,23.3,21.7,29.4,20,23.3,25,35,
42642,37.05401,-85.06142,KY,71,72,73,69,67,71,82,21.7,22.2,22.8,20.6,19.4,21.7,27.8,
42643,39.18325,-81.89245,KY,74,66,75,58,81,74,68,23.3,18.9,23.9,14.4,27.2,23.3,20,
42644,44.69759,-87.3348,KY,67,63,71,74,88,83,68,19.4,17.2,21.7,23.3,31.1,28.3,20,
42645,40.03466,-82.48034,KY,57,88,76,74,72,72,64,13.9,31.1,24.4,23.3,22.2,22.2,17.8,
42646,42.12302,-84.76186,KY,83,78,79,83,77,69,74,28.3,25.6,26.1,28.3,25,20.6,23.3,
42647,36.710692,-84.55416,KY,75,79,88,73,71,74,63,23.9,26.1,31.1,22.8,21.7,23.3,17.2,
42648,44.13825,-87.68471,KY,69,65,73,81,75,71,77,20.6,18.3,22.8,27.2,23.9,21.7,25,
42649,36.631706,-84.42183,KY,70,59,79,89,62,69,74,21.1,15,26.1,31.7,16.7,20.6,23.3,
42650,45.19039,-81.34709,KY,74,84,61,80,77,91,65,23.3,28.9,16.1,26.7,25,32.8,18.3,
42651,43.0995,-81.91514,KY,82,71,59,68,68,79,79,27.8,21.7,15,20,20,26.1,26.1,
42652,42.86968,-82.62536,KY,77,73,68,69,84,78,72,25,22.8,20,20.6,28.9,25.6,22.2,
42653,36.772507,-84.47785,KY,87,78,90,82,70,82,84,30.6,25.6,32.2,27.8,21.1,27.8,28.9,
42654,45.3579,-85.66285,KY,73,83,71,83,82,75,74,22.8,28.3,21.7,28.3,27.8,23.9,23.3,
42655,42.8839,-86.68354,KY,83,61,80,79,73,63,80,28.3,16.1,26.7,26.1,22.8,17.2,26.7,
42656,45.50882,-82.80894,KY,80,69,75,61,67,69,79,26.7,20.6,23.9,16.1,19.4,20.6,26.1,
42657,41.53657,-87.17102,KY,89,75,79,61,53,79,73,31.7,23.9,26.1,16.1,11.7,26.1,22.8,
42658,41.64868,-85.34143,KY,86,85,64,72,77,60,72,30,29.4,17.8,22.2,25,15.6,22.2,
42659,44.52226,-87.20871,KY,71,86,84,72,70,85,71,21.7,30,28.9,22.2,21.1,29.4,21.7,
42660,44.51102,-85.70515,KY,73,70,70,71,78,79,75,22.8,21.1,21.1,21.7,25.6,26.1,23.9,
42661,43.53234,-80.06208,KY,84,81,70,89,68,77,65,28.9,27.2,21.1,31.7,20,25,18.3,
42662,41.70394,-87.87866,KY,80,73,71,78,64,76,53,26.7,22.8,21.7,25.6,17.8,24.4,11.7,
42663,40.39888,-86.58221,KY,81,71,81,73,85,86,79,27.2,21.7,27.2,22.8,29.4,30,26.1,
42664,43.98448,-85.36701,KY,80,63,62,72,81,66,68,26.7,17.2,16.7,22.2,27.2,18.9,20,
42665,38.77641,-85.49847,KY,62,74,77,93,69,76,66,16.7,23.3,25,33.9,20.6,24.4,18.9,
42666,44.47334,-87.23033,KY,76,74,77,78,65,66,73,24.4,23.3,25,25.6,18.3,18.9,22.8,
42667,40.93899,-83.17706,KY,69,83,82,85,70,80,55,20.6,28.3,27.8,29.4,21.1,26.7,12.8,severe_thunderstorm_warning
42668,39.25916,-86.38615,KY,60,91,81,72,85,80,66,15.6,32.8,27.2,22.2,29.4,26.7,18.9,
42669,42.42982,-83.308,KY,66,77,76,66,76,56,66,18.9,25,24.4,18.9,24.4,13.3,18.9,
42670,42.48052,-83.38968,KY,85,78,80,80,70,86,77,29.4,25.6,26.7,26.7,21.1,30,25,
42671,38.14781,-85.76988,KY,77,69,80,76,64,71,88,25,20.6,26.7,24.4,17.8,21.7,31.1,
42672,43.73998,-80.27829,KY,82,67,71,82,81,57,85,27.8,19.4,21.7,27.8,27.2,13.9,29.4,
42673,42.6941,-83.58693,KY,92,79,70,73,79,77,85,33.3,26.1,21.1,22.8,26.1,25,29.4,
42674,45.67684,-82.12801,KY,69,72,71,72,77,72,74,20.6,22.2,21.7,22.2,25,22.2,23.3,
42675,45.92177,-81.70909,KY,73,80,86,98,71,75,71,22.8,26.7,30,36.7,21.7,23.9,21.7,severe_thunderstorm_warning
42676,42.66405,-80.51174,KY,57,66,68,79,64,76,75,13.9,18.9,20,26.1,17.8,24.4,23.9,
42677,43.2997,-80.54811,KY,80,77,83,76,81,83,58,26.7,25,28.3,24.4,27.2,28.3,14.4,
42678,45.68766,-81.80293,KY,61,80,74,77,77,76,84,16.1,26.7,23.3,25,25,24.4,28.9,severe_thunderstorm_warning
42679,40.13801,-87.8046,KY,78,77,81,57,93,65,80,25.6,25,27.2,13.9,33.9,18.3,26.7,severe_thunderstorm_warning
42680,43.08189,-82.44314,KY,80,58,77,83,67,80,73,26.7,14.4,25,28.3,19.4,26.7,22.8,
42681,45.18782,-85.49515,KY,75,77,70,70,65,63,79,23.9,25,21.1,21.1,18.3,17.2,26.1,
42682,38.47535,-82.62961,KY,74,81,73,62,71,70,61,23.3,27.2,22.8,16.7,21.7,21.1,16.1,
42683,41.12357,-87.12856,KY,68,60,80,78,70,80,71,20,15.6,26.7,25.6,21.1,26.7,21.7,
42684,43.59475,-81.48927,KY,69,78,75,73,78,78,69,20.6,25.6,23.9,22.8,25.6,25.6,20.6,
42685,40.11515,-85.11001,KY,83,73,74,79,75,67,68,28.3,22.8,23.3,26.1,23.9,19.4,20,
42686,39.13203,-81.96169,KY,64,75,82,75,64,84,84,17.8,23.9,27.8,23.9,17.8,28.9,28.9,
42687,42.93439,-86.68544,KY,74,68,67,76,71,63,82,23.3,20,19.4,24.4,21.7,17.2,27.8,
42688,38.2105,-85.26831,KY,71,80,74,72,59,71,77,21.7,26.7,23.3,22.2,15,21.7,25,
42689,45.74986,-86.99049,KY,83,66,79,72,75,81,76,28.3,18.9,26.1,22.2,23.9,27.2,24.4,
42690,45.31353,-86.85416,KY,83,77,72,82,84,85,80,28.3,25,22.2,27.8,28.9,29.4,26.7,
42691,43.45427,-83.49879,KY,75,87,69,70,79,81,73,23.9,30.6,20.6,21.1,26.1,27.2,22.8,
42692,44.7592,-83.0203,KY,78,76,66,79,70,85,67,25.6,24.4,18.9,26.1,21.1,29.4,19.4,
42693,45.10707,-86.56171,KY,66,77,65,72,74,71,69,18.9,25,18.3,22.2,23.3,21.7,20.6,severe_thunderstorm_warning
42694,45.50431,-82.91958,KY,87,61,68,77,71,68,77,30.6,16.1,20,25,21.7,20,25,
42695,38.60352,-86.55243,KY,74,57,70,73,72,66,77,23.3,13.9,21.1,22.8,22.2,18.9,25,
42696,45.13055,-87.76496,KY,69,74,74,82,69,82,71,20.6,23.3,23.3,27.8,20.6,27.8,21.7,
42697,38.67608,-87.50443,KY,84,70,83,71,86,81,69,28.9,21.1,28.3,21.7,30,27.2,20.6,
42698,45.95145,-81.68788,KY,70,73,87,88,75,84,88,21.1,22.8,30.6,31.1,23.9,28.9,31.1,
42699,38.05744,-81.26355,KY,67,66,85,72,66,75,70,19.4,18.9,29.4,22.2,18.9,23.9,21.1,
42700,44.59887,-86.50728,KY,75,80,74,92,67,73,71,23.9,26.7,23.3,33.3,19.4,22.8,21.7,
42701,37.704287,-85.86403,KY,82,75,71,66,80,90,88,27.8,23.9,21.7,18.9,26.7,32.2,31.1,
42702,37.723474,-85.976854,KY,73,80,82,67,69,71,69,22.8,26.7,27.8,19.4,20.6,21.7,20.6,
42703,40.25156,-80.93948,KY,72,80,73,68,74,78,60,22.2,26.7,22.8,20,23.3,25.6,15.6,
42704,44.28288,-80.99324,KY,80,91,82,80,78,72,66,26.7,32.8,27.8,26.7,25.6,22.2,18.9,
42705,44.69573,-83.06247,KY,70,68,77,85,70,85,80,21.1,20,25,29.4,21.1,29.4,26.7,
42706,39.60249,-80.03619,KY,83,77,88,72,69,78,77,28.3,25,31.1,22.2,20.6,25.6,25,severe_thunderstorm_warning
42707,40.26357,-85.06661,KY,70,76,87,81,81,81,82,21.1,24.4,30.6,27.2,27.2,27.2,27.8,
42708,43.94991,-84.83163,KY,84,60,75,74,75,71,75,28.9,15.6,23.9,23.3,23.9,21.7,23.9,
42709,38.13178,-80.05704,KY,76,88,74,74,70,63,79,24.4,31.1,23.3,23.3,21.1,17.2,26.1,
42710,45.88114,-85.257,KY,82,78,74,81,73,73,61,27.8,25.6,23.3,27.2,22.8,22.8,16.1,
42711,36.898169,-85.31056,KY,78,68,64,68,89,79,68,25.6,20,17.8,20,31.7,26.1,20,
42712,37.581023,-86.15642,KY,85,69,68,81,79,79,77,29.4,20.6,20,27.2,26.1,26.1,25,
42713,37.381189,-85.88175,KY,72,57,66,60,75,87,67,22.2,13.9,18.9,15.6,23.9,30.6,19.4,
42714,42.97081,-81.12017,KY,53,84,68,61,61,83,77,11.7,28.9,20,16.1,16.1,28.3,25,
42715,36.954911,-85.39553,KY,67,86,70,70,83,81,77,19.4,30,21.1,21.1,28.3,27.2,25,
42716,37.47534,-85.60987,KY,69,70,84,70,72,68,84,20.6,21.1,28.9,21.1,22.2,20,28.9,
42717,36.765985,-85.39971,KY,73,79,95,73,72,86,88,22.8,26.1,35,22.8,22.2,30,31.1,
42718,37.372314,-85.3549,KY,69,80,72,80,68,84,74,20.6,26.7,22.2,26.7,20,28.9,23.3,
42719,37.337936,-85.330374,KY,59,78,69,81,67,72,71,15,25.6,20.6,27.2,19.4,22.2,21.7,
42720,37.121145,-85.370926,KY,78,78,64,60,73,83,60,25.6,25.6,17.8,15.6,22.8,28.3,15.6,tornado_warning
42721,37.413211,-86.49884,KY,78,78,77,58,81,72,88,25.6,25.6,25,14.4,27.2,22.2,31.1,
42722,37.271372,-85.72639,KY,74,83,65,67,73,70,60,23.3,28.3,18.3,19.4,22.8,21.1,15.6,
42723,44.76747,-82.15659,KY,98,78,84,65,62,68,75,36.7,25.6,28.9,18.3,16.7,20,23.9,
42724,37.668721,-86.02527,KY,59,80,69,69,66,71,70,15,26.7,20.6,20.6,18.9,21.7,21.1,
42725,39.2405,-81.46299,KY,71,78,68,73,78,72,74,21.7,25.6,20,22.8,25.6,22.2,23.3,
42726,37.429456,-86.16448,KY,76,59,68,71,80,78,76,24.4,15,20,21.7,26.7,25.6,24.4,
42727,43.00159,-82.66021,KY,62,71,75,72,58,71,65,16.7,21.7,23.9,22.2,14.4,21.7,18.3,
42728,37.123196,-85.27561,KY,68,71,83,69,84,79,75,20,21.7,28.3,20.6,28.9,26.1,23.9,
42729,37.304661,-86.12987,KY,57,66,65,71,75,70,79,13.9,18.9,18.3,21.7,23.9,21.1,26.1,
42730,39.30458,-87.4148,KY,82,80,79,81,79,67,68,27.8,26.7,26.1,27.2,26.1,19.4,20,
42731,36.8395,-85.55526,KY,74,75,69,81,79,58,82,23.3,23.9,20.6,27.2,26.1,14.4,27.8,
42732,37.606543,-86.10413,KY,83,71,72,62,60,97,73,28.3,21.7,22.2,16.7,15.6,36.1,22.8,
42733,37.353227,-85.1628,KY,83,86,74,83,72,70,79,28.3,30,23.3,28.3,22.2,21.1,26.1,
42734,40.25158,-87.24666,KY,80,79,65,73,78,74,69,26.7,26.1,18.3,22.8,25.6,23.3,20.6,
42735,37.045089,-85.29683,KY,73,85,60,69,82,75,72,22.8,29.4,15.6,20.6,27.8,23.9,22.2,
42736,41.30013,-86.5939,KY,73,86,72,86,80,73,73,22.8,30,22.2,30,26.7,22.8,22.8,
42737,44.3855,-84.6948,KY,64,81,85,79,68,69,75,17.8,27.2,29.4,26.1,20,20.6,23.9,
42738,42.89185,-86.45011,KY,71,69,61,73,70,77,75,21.7,20.6,16.1,22.8,21.1,25,23.9,
42739,40.83831,-86.16493,KY,70,84,84,66,72,72,81,21.1,28.9,28.9,18.9,22.2,22.2,27.2,
42740,37.59641,-85.92294,KY,50,71,75,72,83,81,71,10,21.7,23.9,22.2,28.3,27.2,21.7,
42741,36.98182,-85.22988,KY,72,50,74,79,74,79,71,22.2,10,23.3,26.1,23.3,26.1,21.7,
42742,37.098391,-85.50199,KY,79,71,71,77,69,67,88,26.1,21.7,21.7,25,20.6,19.4,31.1,severe_thunderstorm_warning
42743,37.234802,-85.51436,KY,61,82,57,57,60,73,62,16.1,27.8,13.9,13.9,15.6,22.8,16.7,
42744,42.57648,-80.36047,KY,76,79,92,73,93,82,77,24.4,26.1,33.3,22.8,33.9,27.8,25,
42745,39.25642,-87.2578,KY,62,60,77,69,77,65,88,16.7,15.6,25,20.6,25,18.3,31.1,severe_thunderstorm_warning
42746,37.199656,-85.73469,KY,60,86,73,76,69,76,67,15.6,30,22.8,24.4,20.6,24.4,19.4,
42747,39.13992,-84.8831,KY,84,57,66,88,68,75,63,28.9,13.9,18.9,31.1,20,23.9,17.2,
42748,37.566527,-85.71452,KY,84,81,90,83,59,70,69,28.9,27.2,32.2,28.3,15,21.1,20.6,
42749,37.176738,-85.88288,KY,69,74,83,76,70,76,86,20.6,23.3,28.3,24.4,21.1,24.4,30,
42750,39.78419,-80.29696,KY,84,60,78,86,65,81,75,28.9,15.6,25.6,30,18.3,27.2,23.9,
42751,41.88291,-83.8265,KY,75,74,58,74,77,75,77,23.9,23.3,14.4,23.3,25,23.9,25,
42752,45.70533,-82.97131,KY,74,79,65,84,72,65,82,23.3,26.1,18.3,28.9,22.2,18.3,27.8,
42753,37.242258,-85.20271,KY,72,67,63,66,75,78,70,22.2,19.4,17.2,18.9,23.9,25.6,21.1,
42754,37.479797,-86.30731,KY,70,79,74,86,82,74,84,21.1,26.1,23.3,30,27.8,23.3,28.9,
42755,37.471943,-86.343941,KY,63,84,82,80,83,72,68,17.2,28.9,27.8,26.7,28.3,22.2,20,
42756,41.85892,-83.61219,KY,68,57,89,65,69,71,78,20,13.9,31.7,18.3,20.6,21.7,25.6,
42757,37.415382,-85.71597,KY,72,64,80,94,69,64,67,22.2,17.8,26.7,34.4,20.6,17.8,19.4,severe_thunderstorm_warning
42758,37.360392,-85.198031,KY,58,69,79,75,72,70,73,14.4,20.6,26.1,23.9,22.2,21.1,22.8,
42759,36.824961,-85.50481,KY,86,78,77,82,77,78,62,30,25.6,25,27.8,25,25.6,16.7,
42760,44.81642,-83.62407,KY,65,73,73,72,64,70,68,18.3,22.8,22.8,22.2,17.8,21.1,20,
42761,37.113189,-85.44177,KY,90,72,70,80,69,79,64,32.2,22.2,21.1,26.7,20.6,26.1,17.8,
42762,37.443289,-86.40531,KY,76,81,70,77,76,78,81,24.4,27.2,21.1,25,24.4,25.6,27.2,
42763,42.13878,-81.2828,KY,72,69,81,76,80,73,68,22.2,20.6,27.2,24.4,26.7,22.8,20,
42764,37.463961,-85.639231,KY,87,78,67,70,76,63,76,30.6,25.6,19.4,21.1,24.4,17.2,24.4,
42765,37.291869,-85.90786,KY,74,66,63,85,75,70,79,23.3,18.9,17.2,29.4,23.9,21.1,26.1,
42766,42.00735,-84.12547,KY,83,64,67,72,73,87,73,28.3,17.8,19.4,22.2,22.8,30.6,22.8,
42767,38.25077,-84.73424,KY,67,81,65,82,81,76,86,19.4,27.2,18.3,27.8,27.2,24.4,30,
42768,42.78241,-81.05961,KY,64,63,57,66,75,75,87,17.8,17.2,13.9,18.9,23.9,23.9,30.6,severe_thunderstorm_warning
42769,40.30737,-83.22413,KY,79,61,66,71,67,72,83,26.1,16.1,18.9,21.7,19.4,22.2,28.3,
42770,44.36553,-83.94424,KY,62,74,63,70,65,68,74,16.7,23.3,17.2,21.1,18.3,20,23.3,
42771,44.91615,-84.14036,KY,78,69,68,77,67,73,60,25.6,20.6,20,25,19.4,22.8,15.6,
42772,38.00081,-81.91865,KY,67,81,87,67,73,76,89,19.4,27.2,30.6,19.4,22.8,24.4,31.7,
